,failure
30113,0.6837458691932262
30114,0.6625431619992561
30115,0.6353366521124609
30116,0.7560646094737881
30117,0.6679123477922781
30118,0.6846858295615575
30119,0.6347139086879714
30120,0.83624079464909
30121,0.6819591392229268
30122,0.7047999042150448
30123,0.4838091657453627
30124,0.8432829372650338
30125,0.790923169008876
30126,0.6680123719612305
30127,0.6741819857709348
30128,0.8301369803112831
30129,0.552978854980638
30130,0.7899637692151188
30131,0.7641586926030041
30132,0.7408368774013111
30133,0.8184453948384488
30134,0.7390393915601259
30135,0.4519863205706773
30136,0.7831964649404047
30137,0.7247069541597009
30138,0.7553513688508517
30139,0.8093714401994204
30140,0.6452105141168941
30141,0.7913336946381291
30142,0.7954223110013098
30143,0.6842390637500904
30144,0.7349038816114067
30145,0.8694952239926377
30146,0.8387213576493604
30147,0.5564429331763062
30148,0.5436963666363792
30149,0.5716627187966679
30150,0.7471583407333352
30151,0.5495171718716253
30152,0.7694682909949867
30153,0.45637011965624036
30154,0.6732588329403832
30155,0.8149510235292945
30156,0.6478093278309441
30157,0.8039350595585733
30158,0.8368484145857287
30159,0.7093732175436247
30160,0.7999490750783824
30161,0.41776189691311777
30162,0.8676425358592821
30163,0.770803727941439
30164,0.7562420543406113
30165,0.7144383027140676
30166,0.7920736943552913
30167,0.7102153194909463
30168,0.6965461151645028
30169,0.7306608599973557
30170,0.6478076980148797
30171,0.5841107512689445
30172,0.8774769865529137
30173,0.7387452179427324
30174,0.7207755025947316
30175,0.6711271632088395
30176,0.7919734598013746
30177,0.7784682659915962
30178,0.5105198289889763
30179,0.5928455465100749
30180,0.8025086332999715
30181,0.725796874660718
30182,0.7667860981415753
30183,0.6831020174669024
30184,0.6406985390071492
30185,0.8506190688846985
30186,0.7965885674938401
30187,0.5681332697005353
30188,0.8385882467426297
30189,0.8680216444945869
30190,0.6207863887146472
30191,0.8111234089965451
30192,0.7232820715226952
30193,0.7738113175128933
30194,0.8909665345170459
30195,0.8187050994136342
30196,0.7419290697790046
30197,0.6196242710343891
30198,0.7309789328393299
30199,0.8441108338844076
30200,0.7107671414657967
30201,0.8057768310353064
30202,0.7288993581942419
30203,0.6762569400946004
30204,0.6873732743891463
30205,0.6819845293434729
30206,0.757649607999014
30207,0.6398566005841989
30208,0.5734867603465553
30209,0.6445933800920318
30210,0.640060011011392
30211,0.7762764645119463
30212,0.8808513161566749
30213,0.7067418487902287
30214,0.7469345149079522
30215,0.8748646320131996
30216,0.8079946074037219
30217,0.8397563491690607
30218,0.728774741973297
30219,0.7760809401913522
30220,0.8566879883981695
30221,0.7039461554503161
30222,0.7789630964963042
30223,0.45889710072456547
30224,0.6416470505671968
30225,0.7658984027278848
30226,0.4640676914787034
30227,0.6562259257373444
30228,0.7670953145480642
30229,0.529112603173112
30230,0.6758041256482522
30231,0.6322711325677712
30232,0.7354326304782243
30233,0.7131474250729677
30234,0.8929299210288464
30235,0.8301433082799198
30236,0.8275021028895713
30237,0.7348870660613276
30238,0.6823913034517406
30239,0.6273152688863752
30240,0.7612755386624788
30241,0.8930083602353254
30242,0.8173480352857815
30243,0.6732255545642781
30244,0.7036678138328484
30245,0.8270053185268589
30246,0.5985451432341292
30247,0.452462724174272
30248,0.7865613069723089
30249,0.8353102683815151
30250,0.8123537992915207
30251,0.5484404003926532
30252,0.8835642898430511
30253,0.8527091899719622
30254,0.6762868646520286
30255,0.7189750908093662
30256,0.9159292202484328
30257,0.7087569673940065
30258,0.7540259250276597
30259,0.8225202084338554
30260,0.729381471920445
30261,0.6625174194091984
30262,0.7964585135190743
30263,0.8116772384851648
30264,0.6352790396117153
30265,0.871531780313688
30266,0.8938684158141368
30267,0.852973376170882
30268,0.7046973134652593
30269,0.8468142514551229
30270,0.7109931780897821
30271,0.8243096030184275
30272,0.682212105579284
30273,0.8023274045787196
30274,0.6671813648659995
30275,0.7178412793657627
30276,0.6674501472086923
30277,0.7493964501106158
30278,0.6838807686334752
30279,0.7525126510230545
30280,0.632222418069363
30281,0.8002311972704437
30282,0.7454766607588799
30283,0.7627653243650677
30284,0.5841703850281885
30285,0.8325246182573957
30286,0.8226797332677338
30287,0.6805454004206878
30288,0.6589320629724558
30289,0.8511281527617942
30290,0.6735680929244655
30291,0.6775266247812513
30292,0.763614306216007
30293,0.6397430253606736
30294,0.7667741572950847
30295,0.6590648576291752
30296,0.8010609289560962
30297,0.6095774325143791
30298,0.7808311052731409
30299,0.832665698582804
30300,0.5315913882643708
30301,0.8124198389409167
30302,0.7739400956051598
30303,0.7045038130509801
30304,0.45126059165727883
30305,0.85530651731721
30306,0.7911232864497665
30307,0.5159405042106627
30308,0.6772844136399402
30309,0.5160435578039959
30310,0.7858034164603575
30311,0.8748054288146633
30312,0.7060215951780481
30313,0.9103614075174394
30314,0.6141717035044114
30315,0.6609708363416276
30316,0.6967021909550282
30317,0.6821377784910728
30318,0.6380003497006058
30319,0.8165465476600964
30320,0.6177689775776994
30321,0.6400614640281553
30322,0.7594171486053022
30323,0.7211378359908185
30324,0.7884733956393029
30325,0.588738191684399
30326,0.7307006501261978
30327,0.665575997697889
30328,0.7209859909801976
30329,0.7344959419686234
30330,0.5119738194757146
30331,0.6385651248303295
30332,0.6717583052452292
30333,0.6119230336461394
30334,0.7914126321039148
30335,0.8624944109653372
30336,0.744982812722377
30337,0.6369397570261659
30338,0.6223989638521199
30339,0.9239089301963683
30340,0.49521046346483294
30341,0.6424785538960998
30342,0.7253269979613173
30343,0.8263184881544305
30344,0.8662580523240597
30345,0.7773993404299537
30346,0.6487504761595649
30347,0.5307451076613695
30348,0.6609079891729462
30349,0.7523299887449016
30350,0.7134585324766174
30351,0.688124832816088
30352,0.6308792691485545
30353,0.5447900938911403
30354,0.8898739717057407
30355,0.7264473002077116
30356,0.6968630179519844
30357,0.5286259528388245
30358,0.6293692231811938
30359,0.6033756180178597
30360,0.8266059564843904
30361,0.852272932702447
30362,0.6440924412820813
30363,0.645670059348414
30364,0.5456909372498551
30365,0.6873721628519012
30366,0.76131322242288
30367,0.6791765166368927
30368,0.5952332099450923
30369,0.7965571071128434
30370,0.75033134799586
30371,0.7612179187474255
30372,0.7542157734777908
30373,0.7514572430393228
30374,0.7370783632273328
30375,0.6329754327815126
30376,0.8173822221030379
30377,0.8608722488980441
30378,0.7953959296556279
30379,0.581030582191354
30380,0.3901706985830008
30381,0.7126397983322094
30382,0.856680797318897
30383,0.6204311905114948
30384,0.6593303715028668
30385,0.5047507042768037
30386,0.667949323971693
30387,0.7130547315893067
30388,0.5597741528954621
30389,0.7393148822983788
30390,0.723068772031516
30391,0.7216298407316312
30392,0.5659360283310066
30393,0.8264782650447572
30394,0.801535183925705
30395,0.5452911588041561
30396,0.7709871508051055
30397,0.8861525187747769
30398,0.5367069610034437
30399,0.506180676957561
30400,0.6082985369699566
30401,0.8741314545204675
30402,0.8551947085296069
30403,0.8403372740179568
30404,0.6431010633770744
30405,0.7857258664804775
30406,0.8466929278575123
30407,0.8600942962897504
30408,0.760006725449235
30409,0.6935107369158127
30410,0.8291240674925284
30411,0.6850783060039126
30412,0.7229230905142533
30413,0.8340958297129725
30414,0.8126178630752103
30415,0.6590865978646724
30416,0.6046030564956493
30417,0.8693158847581203
30418,0.707656227147701
30419,0.6096168733231151
30420,0.8347550052653195
30421,0.7173216830606933
30422,0.8917815234966125
30423,0.7456352273991496
30424,0.8222199990253285
30425,0.6816332296439754
30426,0.6450650727492208
30427,0.6893896124062238
30428,0.6699785670238184
30429,0.6023226977831686
30430,0.6671510771654826
30431,0.5837751783197931
30432,0.5746043659275434
30433,0.679491041624435
30434,0.5512573269220911
30435,0.692423445795925
30436,0.8674470769093008
30437,0.6300427075120455
30438,0.7308090963479529
30439,0.5284062546565832
30440,0.755985299705249
30441,0.7870235368346559
30442,0.7794616791531405
30443,0.6846520608662262
30444,0.7362251139277302
30445,0.404422764465451
30446,0.6804570494617205
30447,0.6697871964266028
30448,0.56550851955948
30449,0.7750930692613529
30450,0.6694325244575823
30451,0.63916154085312
30452,0.585115741074515
30453,0.7590396199431636
30454,0.6219473544529238
30455,0.7190772614875968
30456,0.6351902630913461
30457,0.6877052134555262
30458,0.6972342731901598
30459,0.7536277588164729
30460,0.7314699104086952
30461,0.8129698956538597
30462,0.861167505502458
30463,0.6449346528569307
30464,0.8404341707917448
30465,0.838933462006307
30466,0.8271093007948633
30467,0.6138458097082509
30468,0.6407424967343377
30469,0.6427141058390614
30470,0.5858185785674438
30471,0.6579103134639563
30472,0.5416766879625309
30473,0.6919669049324337
30474,0.5785422898191414
30475,0.7911326645786523
30476,0.6870555593672952
30477,0.6960969905959801
30478,0.7644782925802857
30479,0.7876641803898483
30480,0.7608671057481217
30481,0.7282914191212706
30482,0.7200071332394283
30483,0.6639407947534415
30484,0.8507337054378428
30485,0.8084618182946081
30486,0.8266036643439224
30487,0.72397470448569
30488,0.7333933395374466
30489,0.6820783594176449
30490,0.5389509345820079
30491,0.7319764088699743
30492,0.6760781617814132
30493,0.8571560432370124
30494,0.8229791442186393
30495,0.5305987904368183
30496,0.717435109569137
30497,0.7407305142019405
30498,0.7517362156986821
30499,0.5241468042568028
30500,0.6111373207229623
30501,0.7835297534364442
30502,0.8325849305644206
30503,0.7606690175717554
30504,0.6073099114963281
30505,0.8389538920456493
30506,0.6794857075718722
30507,0.7552935938096239
30508,0.6781835542626885
30509,0.5178381167784575
30510,0.7469634529158351
30511,0.6973396827364136
30512,0.836838673666266
30513,0.637880709370733
30514,0.7482594619094922
30515,0.8612256851425348
30516,0.9050727126374791
30517,0.6735948831903489
30518,0.7500880074788503
30519,0.7417557720001997
30520,0.715993625820232
30521,0.7312147513692248
30522,0.6073565525646639
30523,0.5367478101289423
30524,0.8565619395206528
30525,0.7024363877802546
30526,0.590712103881794
30527,0.6082256778359881
30528,0.7313620976435171
30529,0.6976273895482038
30530,0.752262874963317
30531,0.8545643008209535
30532,0.8155956880023839
30533,0.7966963880319438
30534,0.689729851845251
30535,0.5268403039164403
30536,0.6582875221382606
30537,0.5790810269398681
30538,0.5762157282412426
30539,0.7188538285450629
30540,0.8199641004544064
30541,0.7418959594222236
30542,0.564779899164928
30543,0.7780746046491037
30544,0.5235834606090773
30545,0.5358018015680202
30546,0.5477897389409625
30547,0.8665974286019338
30548,0.6863656154442218
30549,0.8553423696911998
30550,0.8625989386661955
30551,0.7098366739745005
30552,0.8028619471543152
30553,0.46823305987906405
30554,0.8615326200848037
30555,0.5443809879285114
30556,0.7303180520490089
30557,0.7000889004890245
30558,0.6583415694921709
30559,0.6993272901676192
30560,0.6664613379448683
30561,0.722148097498778
30562,0.7736934678245363
30563,0.6138209659586192
30564,0.8459684866058724
30565,0.644074793771606
30566,0.7039357356976285
30567,0.6835702632099366
30568,0.6459307397525306
30569,0.8151802988723323
30570,0.752838431288899
30571,0.7051753770079251
30572,0.8753448089276933
30573,0.46464558823938173
30574,0.5367850784848085
30575,0.6498047142772592
30576,0.7471040212089474
30577,0.8370317522044424
30578,0.824258536134805
30579,0.7731413879862947
30580,0.6082881718952396
30581,0.8010855345725593
30582,0.7984835030319553
30583,0.8186692398983777
30584,0.8130098260918001
30585,0.7469710730809225
30586,0.6902357782349647
30587,0.7617924823982749
30588,0.6555038001155057
30589,0.7284192202675508
30590,0.5962013125195323
30591,0.6444382749214314
30592,0.7007429291487689
30593,0.6854682180456528
30594,0.7245992468744538
30595,0.6559804090648305
30596,0.8826938624530103
30597,0.82104282242475
30598,0.7154167696615418
30599,0.704738245257655
30600,0.5268137603904901
30601,0.7454637894818189
30602,0.8050232736186245
30603,0.7987664081234794
30604,0.6643113139111475
30605,0.5055790905741536
30606,0.7897501280793373
30607,0.8373351701664424
30608,0.6795064949506675
30609,0.788347911867331
30610,0.5844274292073293
30611,0.7561821742201009
30612,0.640246682952096
30613,0.6791176458949131
30614,0.8456603209800425
30615,0.5875295440065869
30616,0.7912246444135708
30617,0.7167901354073782
30618,0.6306765455402448
30619,0.5923969913810045
30620,0.8472832010825071
30621,0.5613832217866138
30622,0.8402967205310489
30623,0.7853888605562528
30624,0.903801983383475
30625,0.5838113545821587
30626,0.9336066768043492
30627,0.8825577010455391
30628,0.5763246429141038
30629,0.7162542811599673
30630,0.6490796954377274
30631,0.7086806492468418
30632,0.7835630460797659
30633,0.6735421095383614
30634,0.7100751254354861
30635,0.508550280864749
30636,0.8105143952196744
30637,0.7835914977091206
30638,0.7792958610963839
30639,0.7568938967531548
30640,0.7016658450671971
30641,0.5957907096975371
30642,0.823601871304471
30643,0.6081754904514487
30644,0.6657629771428182
30645,0.7391710796639855
30646,0.6784305538177816
30647,0.7672151436475476
30648,0.8610827722710344
30649,0.6633143906892949
30650,0.7630050495634889
30651,0.6378922646088552
30652,0.7434887246295081
30653,0.8235888454039497
30654,0.8962607835803755
30655,0.7329478290998898
30656,0.5076910059571672
30657,0.7073917763335161
30658,0.7261277262526501
30659,0.5803653541296301
30660,0.8493424095977214
30661,0.8279021439554892
30662,0.8990806133601162
30663,0.6394998502828592
30664,0.6915729785070235
30665,0.816913846851632
30666,0.5254017796991566
30667,0.4708549863425591
30668,0.6358009323043151
30669,0.7776694868306507
30670,0.7413073075316868
30671,0.6972364348778517
30672,0.8864234419104836
30673,0.7478043667925345
30674,0.8621221371013353
30675,0.4517867912028116
30676,0.8412939162698034
30677,0.8005414987730969
30678,0.7035202850871745
30679,0.6620431258325233
30680,0.7876577951585256
30681,0.5215972699775242
30682,0.6375049267846825
30683,0.7581682647554514
30684,0.8367955861352823
30685,0.8946716118327261
30686,0.5328178617690371
30687,0.5595483096784326
30688,0.6107078820794983
30689,0.5608425815756984
30690,0.5898761424682863
30691,0.686041993793133
30692,0.6545982288909149
30693,0.8037403633681531
30694,0.7347443400957678
30695,0.8732200135152468
30696,0.7993312664861032
30697,0.7777465259156792
30698,0.6228126636038344
30699,0.8579126225112494
30700,0.6373630287512757
30701,0.6913689113698249
30702,0.8434099257752327
30703,0.790821316690794
30704,0.7201390163316131
30705,0.7489418512276966
30706,0.7575823267580627
30707,0.646303551698002
30708,0.6984628381922997
30709,0.702663234591071
30710,0.6762571931265442
30711,0.7198111620988253
30712,0.7879248639839411
30713,0.6815260925877743
30714,0.6299690424284599
30715,0.7859664517309959
30716,0.7248861680759492
30717,0.7570732358337184
30718,0.7598798402231354
30719,0.7504458110426225
30720,0.7464010794102411
30721,0.6438338604914111
30722,0.7994098334192744
30723,0.43917861710543515
30724,0.5411080571110362
30725,0.8042073268540463
30726,0.7699048962751712
30727,0.8489244001275918
30728,0.880266830463544
30729,0.6335662343506401
30730,0.7579873951792425
30731,0.6488321252351125
30732,0.7981884621985502
30733,0.8031431298328215
30734,0.8154514188907325
30735,0.6429601863971989
30736,0.8048746331813356
30737,0.868266438341141
30738,0.40697812331606553
30739,0.8201783450443616
30740,0.7339764878497074
30741,0.7898709135319523
30742,0.5945622340738715
30743,0.6420912188676847
30744,0.6792538383535416
30745,0.7390683370741434
30746,0.6301147931207081
30747,0.8223610100027414
30748,0.7055452752048376
30749,0.6971952919813137
30750,0.5877542205906389
30751,0.7119667483351745
30752,0.466711893747927
30753,0.8123772177947552
30754,0.6048531189147326
30755,0.8425599363913381
30756,0.7885950082192513
30757,0.7995077280189173
30758,0.5104576960463266
30759,0.5810790234208607
30760,0.7915992354452634
30761,0.6865601313439434
30762,0.5669831721921063
30763,0.7956329830816813
30764,0.8274432409578364
30765,0.6949932911208455
30766,0.8247381233042501
30767,0.8235131405700129
30768,0.8110109121830695
30769,0.6734271217033974
30770,0.8459346846334262
30771,0.6257982893047542
30772,0.5576632027894598
30773,0.6762313648850039
30774,0.6355537565603914
30775,0.8064748544969075
30776,0.8245141661478688
30777,0.63223447939804
30778,0.6561159425079327
30779,0.6524245305376013
30780,0.8282090894677845
30781,0.6670555366141414
30782,0.7342805748681858
30783,0.6578154678477731
30784,0.6194488718544059
30785,0.7579834688510998
30786,0.7569128257588481
30787,0.837527544950247
30788,0.8561342151528385
30789,0.781356362209903
30790,0.6279807444025141
30791,0.6955305034387409
30792,0.6878887947989353
30793,0.9521890606579083
30794,0.8828597393721528
30795,0.6744280460931059
30796,0.7689826694083359
30797,0.8173335777604449
30798,0.7759168674739289
30799,0.792347230992618
30800,0.5208318422215324
30801,0.6400559902685182
30802,0.7411470546342287
30803,0.7785454992754515
30804,0.9031029765613993
30805,0.6575164520841915
30806,0.5451256703652323
30807,0.6740168407879399
30808,0.7604636590936601
30809,0.807655703700659
30810,0.7343066825080772
30811,0.7279760464842896
30812,0.6857674272091531
30813,0.6743349157725705
30814,0.5888462155497056
30815,0.44878301612553634
30816,0.7108517250653956
30817,0.542612430381544
30818,0.7705648528897755
30819,0.850636580338546
30820,0.6857118298878241
30821,0.533055547126664
30822,0.6661755375334381
30823,0.7190628567091184
30824,0.8597328538113523
30825,0.9130056221024913
30826,0.5499774678055718
30827,0.5433944800174401
30828,0.7605847478845511
30829,0.6992854534268649
30830,0.8014411959760636
30831,0.822664446382906
30832,0.796230413411663
30833,0.8712082180267616
30834,0.65057552239522
30835,0.6334378779302132
30836,0.7432914284775594
30837,0.5805801444276077
30838,0.5072096445645486
30839,0.7012189522064404
30840,0.6508907760247732
30841,0.59466676906699
30842,0.6911016103842047
30843,0.8627519841283233
30844,0.7504863495320224
30845,0.7772857245780758
30846,0.6710218589904803
30847,0.5880091710303567
30848,0.7979761602953157
30849,0.7025820281863464
30850,0.7074685456707344
30851,0.8535226743599799
30852,0.8425574713017562
30853,0.6572550057706834
30854,0.6456930666833813
30855,0.612371959275391
30856,0.6963469705030678
30857,0.8322059749238009
30858,0.8329799366109012
30859,0.7448962974390426
30860,0.8094491727894599
30861,0.47388889650188826
30862,0.7383883394116695
30863,0.7910707233072111
30864,0.858357984150583
30865,0.7113532377636663
30866,0.40933951830141696
30867,0.8935434576239041
30868,0.5838421521357798
30869,0.7188100701988509
30870,0.5908971757904078
30871,0.5939115553807305
30872,0.6741055377127678
30873,0.6275203902361547
30874,0.7526280442634823
30875,0.8123627347864881
30876,0.8485500857998006
30877,0.8256691904821798
30878,0.74465614687017
30879,0.6961398875649135
30880,0.6384215268316021
30881,0.48225980227770565
30882,0.47304659559000783
30883,0.6799823131551002
30884,0.8364724028592012
30885,0.8491204675382243
30886,0.6163659429807339
30887,0.724083227632629
30888,0.7559809068074623
30889,0.78326480594681
30890,0.769573328678239
30891,0.6043883632377551
30892,0.7968152394946403
30893,0.8361705793180212
30894,0.7370565568033615
30895,0.537252872122769
30896,0.8288485159012843
30897,0.7347305286065031
30898,0.6829568247236607
30899,0.7332497298714243
30900,0.8670859280511931
30901,0.718544508944976
30902,0.6447904270378455
30903,0.7013237222600501
30904,0.6967432869805501
30905,0.7999240157259357
30906,0.6890724182274619
30907,0.5633433689748295
30908,0.7293558761344662
30909,0.4896311209700321
30910,0.7700273165749291
30911,0.7242563915015117
30912,0.7225774893894054
30913,0.7699474231005621
30914,0.5734617322317569
30915,0.6235486913582725
30916,0.6690746382514288
30917,0.7675329130144475
30918,0.623335004487727
30919,0.8708780966151749
30920,0.6994259867260212
30921,0.540515543871747
30922,0.5813238259310289
30923,0.6614854615233509
30924,0.789766399896609
30925,0.599550259936216
30926,0.8696385397319882
30927,0.8485754113310952
30928,0.6558590273360149
30929,0.7108280936685784
30930,0.7013989385173215
30931,0.6443583246081773
30932,0.8827357623697257
30933,0.7527215615996821
30934,0.643184400387983
30935,0.7664181743156241
30936,0.8172293872462341
30937,0.5605680713700574
30938,0.7841103099054088
30939,0.739545017537664
30940,0.66906822150697
30941,0.7937337589322492
30942,0.7386410167426863
30943,0.8291737658896419
30944,0.7315034700902948
30945,0.8211886239474983
30946,0.7705671526084757
30947,0.5281142602171084
30948,0.5600902994396337
30949,0.6891063428484563
30950,0.8472979360321166
30951,0.7578139080240416
30952,0.8393826640047677
30953,0.8099226604953188
30954,0.8130247784837586
30955,0.7656222452096679
30956,0.6706745237763768
30957,0.7414181546660531
30958,0.5737845059531281
30959,0.8450037982508772
30960,0.858468021142377
30961,0.6681949382025818
30962,0.8890684974316486
30963,0.6563194254505106
30964,0.8118717895436939
30965,0.7026405527325882
30966,0.8662830225143752
30967,0.6853137507455075
30968,0.6001595960480947
30969,0.9143723251586954
30970,0.6941724494480932
30971,0.6951702972099649
30972,0.7886565100390185
30973,0.7585289525564748
30974,0.8610166263926934
30975,0.7492844557463678
30976,0.6834044421329585
30977,0.732701607700311
30978,0.7596909325228136
30979,0.6602540065723178
30980,0.6399164293822521
30981,0.7349459279453213
30982,0.8257942147639976
30983,0.7610542074255572
30984,0.772862118158265
30985,0.7074232612801662
30986,0.9234850047771717
30987,0.7109797004970385
30988,0.6664929335018306
30989,0.6464704104625486
30990,0.4829264590036837
30991,0.8105775055031332
30992,0.40151568535460186
30993,0.6334166203352857
30994,0.7119875049068224
30995,0.7803981048706485
30996,0.6346563057101527
30997,0.8462572523294689
30998,0.7166276049290514
30999,0.7460285097065683
31000,0.7334856291231882
31001,0.731479742339086
31002,0.7335652245705714
31003,0.7036624178762869
31004,0.7992326026688119
31005,0.6025013074759362
31006,0.799913295800227
31007,0.7083963246829021
31008,0.688120177491271
31009,0.7095513639202401
31010,0.5930932489172398
31011,0.849469512346745
31012,0.7140727944835269
31013,0.648333604868835
31014,0.7240986468465589
31015,0.7172713196576865
31016,0.7847855346380097
31017,0.7844349222980602
31018,0.5327363034311743
31019,0.7660357588411526
31020,0.5714361537718889
31021,0.8282991198097853
31022,0.5713790010764351
31023,0.5447106929147751
31024,0.7495594713155488
31025,0.6700250426089049
31026,0.7679437808728039
31027,0.7555023371795683
31028,0.8423215938327661
31029,0.6378907294166419
31030,0.5521243599746919
31031,0.7980455548073208
31032,0.4053593068553776
31033,0.7409475947204949
31034,0.638637863845394
31035,0.6717387442553682
31036,0.5286754004459694
31037,0.6838543407902354
31038,0.7784548363561089
31039,0.7111987747581833
31040,0.612094206721732
31041,0.8923917841022231
31042,0.79763107455779
31043,0.5344221878596042
31044,0.8652700322908294
31045,0.5446453502636969
31046,0.7932413384053183
31047,0.7220733502624925
31048,0.5802522299604831
31049,0.7062134454148618
31050,0.8942134362065342
31051,0.7519469778886662
31052,0.6021914652515659
31053,0.7824066335422881
31054,0.8908979340992973
31055,0.7276531393865987
31056,0.5569711675533969
31057,0.46607277632202265
31058,0.831719229774434
31059,0.63099669248719
31060,0.36079552548868604
31061,0.6341799878891419
31062,0.9324846027184422
31063,0.6935875654061774
31064,0.4780662665263562
31065,0.8765450783936134
31066,0.6555233224283584
31067,0.6919450229289427
31068,0.5928886165355527
31069,0.9030371155758525
31070,0.8599153439901267
31071,0.7141572258290575
31072,0.8279629059751873
31073,0.6645294333832403
31074,0.6070689991544252
31075,0.3606110127381651
31076,0.8026329286125429
31077,0.7454626557335988
31078,0.7469804467223542
31079,0.6924000480730564
31080,0.7465106251210324
31081,0.5884173751751585
31082,0.852638069894672
31083,0.5774242868892207
31084,0.6755886586940599
31085,0.6121253052459448
31086,0.7159466461607242
31087,0.7021453115376183
31088,0.645478678667868
31089,0.7764567158655614
31090,0.8684834525033824
31091,0.7725781599713757
31092,0.7997011294897192
31093,0.8565134852316795
31094,0.5832629775912166
31095,0.6753369266610348
31096,0.8216945672647625
31097,0.7779395448784088
31098,0.8274291092343217
31099,0.5697045322087759
31100,0.8506991418667296
31101,0.6635257595371554
31102,0.6078434623560905
31103,0.5888137790996919
31104,0.6241393660900547
31105,0.7352939456053521
31106,0.6635717212754316
31107,0.7131096901712388
31108,0.714458494742117
31109,0.5965950477188009
31110,0.478297310208869
31111,0.8160625238193813
31112,0.7183047958052733
31113,0.7496677567184497
31114,0.7916620672440013
31115,0.808893314568217
31116,0.7620405029986999
31117,0.7243055010390691
31118,0.7329549062613061
31119,0.7656538887709134
31120,0.6881672184686253
31121,0.7713475884091353
31122,0.6619822386966554
31123,0.8838318537510454
31124,0.604088565210289
31125,0.44270194045733763
31126,0.7318712577842311
31127,0.7295983382776701
31128,0.7869052571882006
31129,0.7944468238694475
31130,0.7763154999545793
31131,0.8077571519646197
31132,0.7729468427720859
31133,0.8309463073591198
31134,0.6121496333392886
31135,0.7806851013639787
31136,0.8107952462844075
31137,0.7285371013907396
31138,0.8351416760786705
31139,0.7089332816137993
31140,0.8510181967126658
31141,0.4913874862039126
31142,0.7663190002207975
31143,0.8978776604589189
31144,0.6595226446101281
31145,0.5747873775122934
31146,0.8281469071969465
31147,0.6524621506524652
31148,0.7222037238794031
31149,0.6633880321421771
31150,0.7762702550719327
31151,0.7345414276388119
31152,0.6984039139170857
31153,0.6929446071584053
31154,0.7986578038075784
31155,0.8631643231830052
31156,0.61415080412243
31157,0.6655460665236796
31158,0.8475282417059123
31159,0.7223572270197814
31160,0.49371640891848206
31161,0.7214314478868451
31162,0.8128329805510994
31163,0.7994472953092061
31164,0.6859837049094575
31165,0.7151034929691602
31166,0.5249701353355064
31167,0.7167929128580346
31168,0.6299552429565114
31169,0.6924334730873217
31170,0.6301714162974147
31171,0.606285992430945
31172,0.8269853845029377
31173,0.6015700969497504
31174,0.7119260735204731
31175,0.7828635042610294
31176,0.44574761654506573
31177,0.7440135779470322
31178,0.7121373042508629
31179,0.6185986701955385
31180,0.7541529311312837
31181,0.811747194685485
31182,0.6940954278718641
31183,0.6090537283116045
31184,0.5309747578138392
31185,0.6975839583114396
31186,0.5132547727376747
31187,0.5369472030594117
31188,0.9125906533332075
31189,0.7284001480371448
31190,0.666313898527399
31191,0.72854540494817
31192,0.6996089504796484
31193,0.6337003594957789
31194,0.6426636317740393
31195,0.5962836885762739
31196,0.4251280589423503
31197,0.5401365878936285
31198,0.7141037415432392
31199,0.6001011393800016
31200,0.7197223694554221
31201,0.778260749413597
31202,0.798632680759641
31203,0.5799166275032072
31204,0.5929005226060865
31205,0.4934416303176776
31206,0.7601181874425527
31207,0.7418771854162184
31208,0.7018116552717613
31209,0.602473429232464
31210,0.5889515043469081
31211,0.7320968092720284
31212,0.6199676535759302
31213,0.7356665109688294
31214,0.6336954022368371
31215,0.7210306703550343
31216,0.6350399514215206
31217,0.652914357314847
31218,0.8828904465567688
31219,0.6579572909794095
31220,0.632503733961797
31221,0.8752115777379174
31222,0.8294048885949369
31223,0.6367416486575836
31224,0.858048413072761
31225,0.8100159428788953
31226,0.7302356751264477
31227,0.887153961077215
31228,0.7092864246048929
31229,0.5525742229272878
31230,0.7139532114818842
31231,0.7025397058028146
31232,0.6520523046151098
31233,0.9030534918306722
31234,0.8575459219841888
31235,0.8891747102389959
31236,0.85955278907875
31237,0.6983783060383805
31238,0.8679193595881805
31239,0.8844665554546498
31240,0.6531536568870197
31241,0.8463449724887261
31242,0.5861715523316389
31243,0.6465903735976382
31244,0.7975021367708042
31245,0.8177318289935545
31246,0.6272834905269834
31247,0.8643143790024562
31248,0.5717307771335113
31249,0.5872350817811406
31250,0.7952363384120122
31251,0.8031177978596713
31252,0.5600643917354634
31253,0.6585584400336194
31254,0.5457028333753051
31255,0.6831089891864153
31256,0.8525670135298445
31257,0.6431569049237067
31258,0.6762711775386977
31259,0.6124174215051286
31260,0.7578242497624609
31261,0.5988072178690437
31262,0.7764576074341307
31263,0.7468246489106011
31264,0.805491014748297
31265,0.8090504201143709
31266,0.7154169728246418
31267,0.6872153938541185
31268,0.6099683803110457
31269,0.7414787700354358
31270,0.6860886165263954
31271,0.7681556592584134
31272,0.7033771169610292
31273,0.6097285731118052
31274,0.8485683680355995
31275,0.8740251586648847
31276,0.524206542197113
31277,0.5784892679384321
31278,0.7168291069579971
31279,0.8131970635367693
31280,0.7903279881010077
31281,0.8696230292115326
31282,0.6455467790004639
31283,0.7175461503021984
31284,0.8084831691059164
31285,0.6436040758045769
31286,0.7888322267072366
31287,0.7217625248077444
31288,0.7081877852501218
31289,0.8149615788366924
