id,failure
31716,0
31717,0
31718,1
31719,0
31720,0
31721,0
31722,0
31723,0
31724,0
31725,1
31726,0
31727,0
31728,0
31729,1
31730,0
31731,0
31732,1
31733,0
31734,0
31735,0
31736,1
31737,1
31738,0
31739,1
31740,0
31741,1
31742,0
31743,0
31744,0
31745,1
31746,0
31747,0
31748,0
31749,1
31750,0
31751,0
31752,0
31753,0
31754,0
31755,0
31756,0
31757,0
31758,0
31759,0
31760,0
31761,1
31762,1
31763,0
31764,1
31765,0
31766,0
31767,0
31768,0
31769,0
31770,0
31771,1
31772,0
31773,0
31774,0
31775,1
31776,0
31777,0
31778,1
31779,0
31780,1
31781,0
31782,0
31783,0
31784,0
31785,0
31786,0
31787,0
31788,0
31789,1
31790,1
31791,0
31792,1
31793,0
31794,0
31795,0
31796,0
31797,0
31798,0
31799,0
31800,0
31801,1
31802,0
31803,0
31804,1
31805,0
31806,0
31807,0
31808,0
31809,0
31810,0
31811,1
31812,0
31813,0
31814,0
31815,0
31816,0
31817,0
31818,0
31819,0
31820,0
31821,1
31822,0
31823,0
31824,0
31825,0
31826,0
31827,0
31828,0
31829,0
31830,0
31831,0
31832,0
31833,0
31834,0
31835,0
31836,0
31837,0
31838,0
31839,1
31840,0
31841,1
31842,0
31843,0
31844,0
31845,1
31846,1
31847,0
31848,0
31849,1
31850,0
31851,0
31852,0
31853,1
31854,1
31855,0
31856,0
31857,0
31858,0
31859,1
31860,0
31861,1
31862,1
31863,1
31864,0
31865,0
31866,0
31867,1
31868,0
31869,0
31870,0
31871,0
31872,0
31873,0
31874,1
31875,0
31876,0
31877,1
31878,0
31879,1
31880,1
31881,0
31882,0
31883,0
31884,0
31885,0
31886,0
31887,0
31888,0
31889,0
31890,0
31891,0
31892,0
31893,0
31894,0
31895,0
31896,0
31897,1
31898,1
31899,0
31900,1
31901,0
31902,0
31903,0
31904,0
31905,0
31906,0
31907,0
31908,1
31909,0
31910,0
31911,1
31912,0
31913,0
31914,0
31915,0
31916,0
31917,0
31918,0
31919,1
31920,1
31921,0
31922,0
31923,0
31924,0
31925,0
31926,0
31927,1
31928,0
31929,0
31930,0
31931,0
31932,0
31933,0
31934,0
31935,0
31936,0
31937,0
31938,1
31939,0
31940,0
31941,1
31942,0
31943,0
31944,0
31945,0
31946,1
31947,0
31948,0
31949,0
31950,1
31951,0
31952,0
31953,0
31954,0
31955,0
31956,0
31957,0
31958,0
31959,0
31960,0
31961,0
31962,0
31963,0
31964,0
31965,1
31966,0
31967,0
31968,1
31969,1
31970,0
31971,0
31972,1
31973,0
31974,0
31975,0
31976,1
31977,1
31978,0
31979,0
31980,0
31981,0
31982,1
31983,0
31984,1
31985,1
31986,1
31987,0
31988,0
31989,0
31990,0
31991,0
31992,0
31993,0
31994,0
31995,1
31996,0
31997,0
31998,0
31999,0
32000,0
32001,0
32002,0
32003,0
32004,0
32005,0
32006,0
32007,0
32008,0
32009,0
32010,0
32011,0
32012,0
32013,0
32014,0
32015,0
32016,0
32017,0
32018,0
32019,0
32020,0
32021,1
32022,0
32023,0
32024,0
32025,0
32026,0
32027,0
32028,1
32029,0
32030,1
32031,0
32032,0
32033,0
32034,0
32035,1
32036,0
32037,1
32038,1
32039,0
32040,0
32041,0
32042,0
32043,0
32044,0
32045,0
32046,0
32047,1
32048,0
32049,0
32050,0
32051,0
32052,0
32053,0
32054,0
32055,0
32056,1
32057,0
32058,0
32059,0
32060,0
32061,1
32062,0
32063,0
32064,0
32065,1
32066,1
32067,0
32068,1
32069,0
32070,0
32071,0
32072,0
32073,0
32074,0
32075,1
32076,0
32077,0
32078,1
32079,0
32080,0
32081,0
32082,0
32083,0
32084,0
32085,0
32086,0
32087,0
32088,1
32089,1
32090,0
32091,0
32092,0
32093,0
32094,0
32095,0
32096,0
32097,0
32098,0
32099,0
32100,1
32101,0
32102,0
32103,0
32104,0
32105,0
32106,0
32107,0
32108,0
32109,0
32110,1
32111,0
32112,0
32113,0
32114,0
32115,1
32116,1
32117,0
32118,1
32119,0
32120,0
32121,0
32122,0
32123,1
32124,0
32125,0
32126,0
32127,0
32128,0
32129,0
32130,0
32131,0
32132,0
32133,1
32134,1
32135,0
32136,0
32137,0
32138,0
32139,0
32140,0
32141,0
32142,0
32143,0
32144,0
32145,1
32146,0
32147,0
32148,0
32149,1
32150,0
32151,1
32152,1
32153,0
32154,0
32155,0
32156,0
32157,0
32158,1
32159,0
32160,0
32161,0
32162,0
32163,0
32164,1
32165,1
32166,1
32167,0
32168,0
32169,1
32170,0
32171,0
32172,1
32173,1
32174,1
32175,0
32176,1
32177,0
32178,0
32179,1
32180,0
32181,0
32182,0
32183,0
32184,0
32185,0
32186,0
32187,0
32188,0
32189,0
32190,0
32191,1
32192,0
32193,1
32194,0
32195,0
32196,0
32197,0
32198,0
32199,0
32200,1
32201,0
32202,0
32203,0
32204,0
32205,0
32206,1
32207,1
32208,1
32209,1
32210,0
32211,0
32212,0
32213,0
32214,0
32215,0
32216,0
32217,0
32218,1
32219,0
32220,0
32221,0
32222,1
32223,0
32224,1
32225,0
32226,1
32227,0
32228,0
32229,0
32230,1
32231,0
32232,0
32233,0
32234,0
32235,0
32236,0
32237,1
32238,1
32239,0
32240,0
32241,0
32242,0
32243,0
32244,1
32245,0
32246,0
32247,0
32248,0
32249,0
32250,1
32251,0
32252,0
32253,0
32254,0
32255,0
32256,0
32257,0
32258,1
32259,0
32260,1
32261,0
32262,0
32263,0
32264,1
32265,0
32266,0
32267,1
32268,1
32269,1
32270,0
32271,0
32272,0
32273,0
32274,0
32275,0
32276,1
32277,0
32278,1
32279,0
32280,1
32281,0
32282,0
32283,0
32284,1
32285,0
32286,0
32287,0
32288,0
32289,0
32290,0
32291,0
32292,0
32293,1
32294,0
32295,1
32296,0
32297,0
32298,0
32299,0
32300,0
32301,1
32302,0
32303,0
32304,0
32305,0
32306,0
32307,0
32308,0
32309,0
32310,1
32311,1
32312,0
32313,0
32314,0
32315,0
32316,0
32317,0
32318,0
32319,1
32320,0
32321,0
32322,0
32323,1
32324,0
32325,0
32326,1
32327,0
32328,0
32329,0
32330,1
32331,0
32332,0
32333,1
32334,0
32335,0
32336,0
32337,0
32338,0
32339,0
32340,1
32341,0
32342,0
32343,1
32344,0
32345,0
32346,0
32347,0
32348,0
32349,0
32350,0
32351,0
32352,1
32353,0
32354,0
32355,0
32356,0
32357,0
32358,0
32359,0
32360,1
32361,0
32362,0
32363,0
32364,1
32365,0
32366,1
32367,0
32368,0
32369,0
32370,0
32371,0
32372,0
32373,0
32374,0
32375,0
32376,0
32377,0
32378,1
32379,0
32380,0
32381,0
32382,0
32383,0
32384,0
32385,0
32386,0
32387,0
32388,0
32389,0
32390,0
32391,0
32392,0
32393,0
32394,0
32395,0
32396,0
32397,0
32398,1
32399,0
32400,0
32401,0
32402,0
32403,1
32404,0
32405,0
32406,0
32407,0
32408,0
32409,0
32410,0
32411,0
32412,0
32413,1
32414,0
32415,0
32416,0
32417,0
32418,0
32419,0
32420,0
32421,0
32422,0
32423,1
32424,0
32425,1
32426,0
32427,1
32428,1
32429,0
32430,0
32431,0
32432,0
32433,1
32434,0
32435,1
32436,0
32437,0
32438,0
32439,0
32440,0
32441,0
32442,0
32443,0
32444,0
32445,1
32446,0
32447,0
32448,1
32449,0
32450,0
32451,0
32452,1
32453,0
32454,0
32455,0
32456,0
32457,0
32458,1
32459,0
32460,0
32461,1
32462,1
32463,1
32464,0
32465,0
32466,0
32467,1
32468,0
32469,0
32470,0
32471,0
32472,0
32473,0
32474,0
32475,0
32476,0
32477,0
32478,1
32479,0
32480,0
32481,0
32482,1
32483,1
32484,0
32485,0
32486,0
32487,0
32488,0
32489,1
32490,0
32491,0
32492,0
32493,1
32494,0
32495,0
32496,1
32497,0
32498,0
32499,0
32500,0
32501,0
32502,0
32503,0
32504,1
32505,0
32506,0
32507,0
32508,0
32509,0
32510,0
32511,0
32512,0
32513,0
32514,0
32515,0
32516,1
32517,0
32518,0
32519,0
32520,1
32521,1
32522,0
32523,0
32524,1
32525,0
32526,0
32527,0
32528,1
32529,0
32530,1
32531,0
32532,0
32533,0
32534,0
32535,0
32536,0
32537,0
32538,0
32539,1
32540,0
32541,0
32542,0
32543,0
32544,0
32545,0
32546,0
32547,1
32548,0
32549,1
32550,0
32551,1
32552,0
32553,0
32554,0
32555,0
32556,1
32557,0
32558,0
32559,0
32560,1
32561,0
32562,1
32563,0
32564,0
32565,0
32566,0
32567,1
32568,0
32569,0
32570,0
32571,1
32572,0
32573,0
32574,0
32575,1
32576,0
32577,1
32578,0
32579,1
32580,0
32581,1
32582,0
32583,0
32584,0
32585,1
32586,0
32587,0
32588,1
32589,1
32590,0
32591,0
32592,0
32593,1
32594,0
32595,0
32596,0
32597,0
32598,0
32599,0
32600,0
32601,0
32602,0
32603,1
32604,0
32605,0
32606,0
32607,1
32608,1
32609,1
32610,0
32611,0
32612,1
32613,0
32614,0
32615,0
32616,1
32617,0
32618,0
32619,0
32620,0
32621,1
32622,1
32623,0
32624,0
32625,0
32626,0
32627,0
32628,0
32629,0
32630,0
32631,0
32632,1
32633,0
32634,0
32635,1
32636,0
32637,0
32638,0
32639,0
32640,0
32641,0
32642,0
32643,0
32644,0
32645,0
32646,1
32647,0
32648,0
32649,0
32650,0
32651,0
32652,0
32653,0
32654,0
32655,0
32656,0
32657,0
32658,1
32659,0
32660,0
32661,1
32662,0
32663,0
32664,0
32665,1
32666,1
32667,0
32668,0
32669,0
32670,0
32671,0
32672,1
32673,0
32674,0
32675,1
32676,0
32677,0
32678,0
32679,0
32680,0
32681,0
32682,0
32683,1
32684,0
32685,0
32686,0
32687,0
32688,0
32689,0
32690,0
32691,0
32692,0
32693,0
32694,0
32695,0
32696,0
32697,0
32698,0
32699,0
32700,1
32701,1
32702,0
32703,0
32704,0
32705,0
32706,0
32707,1
32708,0
32709,0
32710,0
32711,0
32712,0
32713,1
32714,0
32715,0
32716,0
32717,1
32718,0
32719,1
32720,1
32721,0
32722,1
32723,1
32724,0
32725,0
32726,0
32727,0
32728,0
32729,1
32730,1
32731,1
32732,0
32733,1
32734,0
32735,0
32736,0
32737,1
32738,1
32739,0
32740,0
32741,0
32742,0
32743,0
32744,1
32745,0
32746,1
32747,0
32748,0
32749,0
32750,0
32751,0
32752,0
32753,0
32754,0
32755,1
32756,0
32757,0
32758,0
32759,0
32760,1
32761,1
32762,0
32763,0
32764,0
32765,0
32766,0
32767,0
32768,1
32769,0
32770,0
32771,0
32772,0
32773,1
32774,0
32775,0
32776,0
32777,0
32778,0
32779,1
32780,0
32781,0
32782,0
32783,1
32784,0
32785,0
32786,0
32787,0
32788,0
32789,0
32790,0
32791,0
32792,0
32793,0
32794,0
32795,0
32796,1
32797,0
32798,0
32799,1
32800,0
32801,0
32802,1
32803,0
32804,1
32805,0
32806,0
32807,0
32808,0
32809,0
32810,1
32811,0
32812,1
32813,1
32814,0
32815,0
32816,0
32817,0
32818,0
32819,0
32820,0
32821,0
32822,0
32823,0
32824,0
32825,1
32826,0
32827,0
32828,0
32829,1
32830,0
32831,0
32832,0
32833,0
32834,1
32835,0
32836,1
32837,0
32838,0
32839,0
32840,0
32841,0
32842,0
32843,0
32844,0
32845,0
32846,0
32847,1
32848,0
32849,0
32850,0
32851,0
32852,1
32853,0
32854,0
32855,1
32856,1
32857,1
32858,0
32859,1
32860,0
32861,0
32862,0
32863,1
32864,1
32865,0
32866,1
32867,0
32868,0
32869,0
32870,0
32871,0
32872,0
32873,1
32874,0
32875,1
32876,0
32877,0
32878,0
32879,0
32880,0
32881,0
32882,0
32883,0
32884,1
32885,0
32886,0
32887,0
32888,0
32889,0
32890,1
32891,0
32892,1
32893,0
32894,0
32895,0
32896,0
32897,1
32898,0
32899,0
32900,0
32901,0
32902,0
32903,0
32904,1
32905,0
32906,0
32907,0
32908,1
32909,1
32910,0
32911,0
32912,1
32913,0
32914,1
32915,1
32916,0
32917,0
32918,0
32919,1
32920,1
32921,1
32922,0
32923,0
32924,0
32925,0
32926,0
32927,0
32928,0
32929,0
32930,1
32931,0
32932,0
32933,0
32934,0
32935,1
32936,0
32937,0
32938,0
32939,1
32940,0
32941,0
32942,0
32943,0
32944,0
32945,0
32946,1
32947,0
32948,1
32949,1
32950,1
32951,0
32952,1
32953,0
32954,1
32955,0
32956,0
32957,0
32958,0
32959,0
32960,0
32961,1
32962,0
32963,0
32964,0
32965,0
32966,0
32967,0
32968,0
32969,0
32970,0
32971,0
32972,0
32973,0
32974,0
32975,0
32976,1
32977,0
32978,0
32979,0
32980,0
32981,0
32982,0
32983,0
32984,0
32985,0
32986,0
32987,0
32988,1
32989,0
32990,0
32991,0
32992,0
32993,0
32994,0
32995,0
32996,0
32997,0
32998,1
32999,0
33000,0
33001,0
33002,0
33003,0
33004,0
33005,0
33006,0
33007,0
33008,0
33009,0
33010,0
33011,1
33012,0
33013,0
33014,0
33015,0
33016,0
33017,0
33018,0
33019,0
33020,0
33021,1
33022,0
33023,1
33024,0
33025,0
33026,0
33027,1
33028,0
33029,0
33030,0
33031,1
33032,0
33033,0
33034,1
33035,1
33036,0
33037,0
33038,1
33039,0
33040,0
33041,0
33042,1
33043,0
33044,0
33045,0
33046,0
33047,0
33048,0
33049,0
33050,0
33051,0
33052,0
33053,0
33054,1
33055,0
33056,0
33057,0
33058,0
33059,0
33060,0
33061,0
33062,1
33063,0
33064,0
33065,0
33066,0
33067,0
33068,0
33069,1
33070,0
33071,0
33072,0
33073,0
33074,0
33075,0
33076,0
33077,0
33078,0
33079,0
33080,1
33081,1
33082,1
33083,0
33084,0
33085,0
33086,1
33087,1
33088,0
33089,0
33090,0
33091,0
33092,0
33093,1
33094,0
33095,1
33096,0
33097,0
33098,0
33099,1
33100,0
33101,1
33102,0
33103,0
33104,0
33105,0
33106,0
33107,1
33108,0
33109,0
33110,0
33111,0
33112,0
33113,1
33114,0
33115,0
33116,1
33117,0
33118,1
33119,0
33120,1
33121,0
33122,0
33123,1
33124,0
33125,1
33126,0
33127,0
33128,0
33129,0
33130,0
33131,0
33132,0
33133,1
33134,0
33135,1
33136,0
33137,0
33138,0
33139,1
33140,0
33141,0
33142,0
33143,1
33144,0
33145,0
33146,0
33147,0
33148,0
33149,0
33150,0
33151,1
33152,0
33153,0
33154,1
33155,0
33156,1
33157,0
33158,1
33159,0
33160,0
33161,1
33162,0
33163,1
33164,1
33165,0
33166,1
33167,0
33168,0
33169,0
33170,0
33171,1
33172,0
33173,0
33174,1
33175,0
33176,1
33177,0
33178,0
33179,0
33180,0
33181,0
33182,1
33183,0
33184,0
33185,0
33186,0
33187,1
33188,0
33189,1
33190,1
33191,0
33192,1
33193,1
33194,1
33195,1
33196,0
33197,0
33198,1
33199,1
33200,0
33201,0
33202,0
33203,0
33204,1
33205,0
33206,1
33207,0
33208,0
33209,0
33210,1
33211,0
33212,0
33213,0
33214,0
33215,1
33216,1
33217,0
33218,0
33219,1
33220,0
33221,0
33222,0
33223,0
33224,1
33225,0
33226,0
33227,0
33228,1
33229,0
33230,0
33231,0
33232,0
33233,0
33234,0
33235,1
33236,0
33237,0
33238,0
33239,0
33240,0
33241,0
33242,0
33243,0
33244,0
33245,0
33246,1
33247,0
33248,0
33249,1
33250,0
33251,0
33252,0
33253,0
33254,1
33255,1
33256,0
33257,0
33258,0
33259,1
33260,0
33261,0
33262,0
33263,0
33264,0
33265,1
33266,0
33267,0
33268,1
33269,1
33270,1
33271,0
33272,0
33273,0
33274,0
33275,0
33276,1
33277,0
33278,1
33279,0
33280,0
33281,1
33282,0
33283,0
33284,1
33285,0
33286,0
33287,0
33288,0
33289,0
33290,0
33291,0
33292,0
33293,1
33294,0
33295,0
33296,1
33297,0
33298,0
33299,0
33300,0
33301,0
33302,0
33303,0
33304,1
33305,0
33306,1
33307,0
33308,0
33309,0
33310,0
33311,1
33312,0
33313,0
33314,0
33315,0
33316,0
33317,1
33318,1
33319,0
33320,0
33321,0
33322,0
33323,0
33324,0
33325,1
33326,0
33327,1
33328,1
33329,1
33330,1
33331,0
33332,0
33333,1
33334,0
33335,1
33336,0
33337,1
33338,0
33339,0
33340,1
33341,0
33342,1
33343,0
33344,0
33345,0
33346,0
33347,0
33348,0
33349,0
33350,0
33351,0
33352,0
33353,0
33354,0
33355,0
33356,0
33357,1
33358,0
33359,0
33360,1
33361,0
33362,0
33363,0
33364,0
33365,0
33366,0
33367,0
33368,0
33369,0
33370,0
33371,1
33372,0
33373,0
33374,0
33375,0
33376,1
33377,1
33378,1
33379,0
33380,0
33381,0
33382,0
33383,0
33384,0
33385,0
33386,0
33387,0
33388,0
33389,0
33390,1
33391,0
33392,1
33393,0
33394,0
33395,0
33396,0
33397,0
33398,1
33399,0
33400,0
33401,1
33402,1
33403,1
33404,0
33405,0
33406,1
33407,0
33408,0
33409,0
33410,0
33411,1
33412,0
33413,0
33414,0
33415,0
33416,0
33417,0
33418,1
33419,0
33420,0
33421,0
33422,0
33423,1
33424,0
33425,1
33426,0
33427,0
33428,0
33429,0
33430,0
33431,1
33432,1
33433,0
33434,0
33435,0
33436,0
33437,1
33438,0
33439,0
33440,1
33441,1
33442,1
33443,0
33444,0
33445,0
33446,1
33447,0
33448,0
33449,1
33450,0
33451,1
33452,0
33453,1
33454,1
33455,1
33456,0
33457,1
33458,0
33459,1
33460,0
33461,0
33462,1
33463,0
33464,0
33465,0
33466,0
33467,0
33468,0
33469,0
33470,0
33471,0
33472,0
33473,0
33474,0
33475,0
33476,0
33477,0
33478,0
33479,0
33480,1
33481,0
33482,0
33483,0
33484,1
33485,0
33486,1
33487,0
33488,0
33489,0
33490,0
33491,0
33492,1
33493,1
33494,1
33495,1
33496,1
33497,0
33498,1
33499,0
33500,0
33501,0
33502,0
33503,0
33504,0
33505,1
33506,0
33507,1
33508,0
33509,1
33510,0
33511,1
33512,0
33513,0
33514,0
33515,1
33516,0
33517,0
33518,0
33519,0
33520,0
33521,0
33522,0
33523,0
33524,0
33525,1
33526,0
33527,0
33528,0
33529,1
33530,1
33531,1
33532,0
33533,0
33534,1
33535,1
33536,1
33537,1
33538,1
33539,1
33540,0
33541,0
33542,1
33543,1
33544,1
33545,0
33546,1
33547,0
33548,1
33549,1
33550,0
33551,0
33552,0
33553,0
33554,0
33555,0
33556,0
33557,0
33558,0
33559,0
33560,1
33561,0
33562,1
33563,0
33564,0
33565,0
33566,0
33567,0
33568,0
33569,1
33570,0
33571,0
33572,0
33573,0
33574,0
33575,1
33576,1
33577,0
33578,0
33579,0
33580,0
33581,1
33582,1
33583,1
33584,0
33585,0
33586,0
33587,0
33588,0
33589,0
33590,1
33591,1
33592,0
33593,0
33594,0
33595,0
33596,0
33597,0
33598,0
33599,1
33600,0
33601,0
33602,0
33603,0
33604,0
33605,0
33606,0
33607,0
33608,0
33609,0
33610,0
33611,0
33612,0
33613,0
33614,0
33615,0
33616,0
33617,0
33618,1
33619,0
33620,0
33621,1
33622,1
33623,0
33624,0
33625,1
33626,0
33627,0
33628,0
33629,0
33630,0
33631,1
33632,0
33633,0
33634,1
33635,0
33636,0
33637,0
33638,1
33639,0
33640,0
33641,0
33642,0
33643,0
33644,0
33645,0
33646,1
33647,0
33648,0
33649,0
33650,0
33651,0
33652,0
33653,0
33654,0
33655,0
33656,0
33657,1
33658,1
33659,0
33660,0
33661,0
33662,0
33663,1
33664,0
33665,0
33666,0
33667,0
33668,0
33669,0
33670,0
33671,0
33672,0
33673,0
33674,0
33675,1
33676,0
33677,1
33678,0
33679,0
33680,0
33681,0
33682,0
33683,0
33684,1
33685,1
33686,1
33687,1
33688,0
33689,0
33690,1
33691,0
33692,0
33693,0
33694,0
33695,0
33696,1
33697,0
33698,0
33699,0
33700,0
33701,0
33702,0
33703,1
33704,1
33705,1
33706,1
33707,0
33708,0
33709,0
33710,0
33711,0
33712,0
33713,0
33714,0
33715,0
33716,1
33717,0
33718,0
33719,1
33720,0
33721,0
33722,0
33723,0
33724,0
33725,1
33726,0
33727,0
33728,0
33729,1
33730,0
33731,0
33732,0
33733,1
33734,0
33735,0
33736,0
33737,0
33738,0
33739,0
33740,0
33741,1
33742,0
33743,0
33744,0
33745,0
33746,1
33747,0
33748,0
33749,1
33750,1
33751,0
33752,0
33753,0
33754,0
33755,1
33756,0
33757,0
33758,0
33759,0
33760,0
33761,0
33762,0
33763,0
33764,0
33765,0
33766,0
33767,0
33768,0
33769,1
33770,0
33771,0
33772,0
33773,1
33774,0
33775,0
33776,0
33777,0
33778,0
33779,0
33780,0
33781,0
33782,0
33783,0
33784,0
33785,0
33786,0
33787,0
33788,0
33789,0
33790,0
33791,0
33792,1
33793,1
33794,0
33795,0
33796,0
33797,1
33798,0
33799,0
33800,0
33801,0
33802,0
33803,0
33804,0
33805,0
33806,0
33807,1
33808,0
33809,0
33810,1
33811,0
33812,0
33813,0
33814,0
33815,0
33816,0
33817,1
33818,0
33819,0
33820,0
33821,0
33822,0
33823,0
33824,0
33825,0
33826,0
33827,0
33828,1
33829,0
33830,0
33831,0
33832,1
33833,0
33834,0
33835,0
33836,0
33837,0
33838,0
33839,0
33840,1
33841,1
33842,0
33843,0
33844,1
33845,0
33846,1
33847,0
33848,0
33849,1
33850,0
33851,1
33852,0
33853,0
33854,0
33855,1
33856,0
33857,0
33858,0
33859,0
33860,0
33861,0
33862,1
33863,0
33864,1
33865,0
33866,0
33867,0
33868,0
33869,0
33870,1
33871,0
33872,1
33873,0
33874,0
33875,0
33876,0
33877,1
33878,0
33879,0
33880,0
33881,0
33882,0
33883,1
33884,0
33885,0
33886,0
33887,0
33888,0
33889,0
33890,0
33891,0
33892,1
33893,0
33894,0
33895,0
33896,0
33897,0
33898,1
33899,1
33900,1
33901,0
33902,0
33903,0
33904,0
33905,0
33906,0
33907,0
33908,1
33909,0
33910,0
33911,0
33912,1
33913,0
33914,0
33915,0
33916,0
33917,1
33918,0
33919,1
33920,0
33921,1
33922,0
33923,0
33924,0
33925,0
33926,1
33927,0
33928,1
33929,0
33930,0
33931,0
33932,1
33933,0
33934,0
33935,0
33936,0
33937,0
33938,0
33939,0
33940,0
33941,0
33942,0
33943,1
33944,0
33945,0
33946,0
33947,1
33948,1
33949,0
33950,1
33951,1
33952,0
33953,0
33954,0
33955,1
33956,0
33957,0
33958,0
33959,0
33960,1
33961,0
33962,0
33963,0
33964,1
33965,1
33966,0
33967,0
33968,1
33969,0
33970,0
33971,1
33972,0
33973,0
33974,0
33975,0
33976,0
33977,0
33978,1
33979,0
33980,0
33981,1
33982,0
33983,0
33984,0
33985,0
33986,0
33987,0
33988,1
33989,0
33990,1
33991,0
33992,1
33993,0
33994,0
33995,0
33996,1
33997,0
33998,0
33999,0
34000,0
34001,0
34002,0
34003,0
34004,0
34005,0
34006,0
34007,1
34008,0
34009,0
34010,1
34011,0
34012,1
34013,0
34014,0
34015,0
34016,0
34017,0
34018,1
34019,0
34020,0
34021,1
34022,0
34023,0
34024,0
34025,0
34026,1
34027,0
34028,0
34029,1
34030,1
34031,0
34032,0
34033,1
34034,0
34035,0
34036,0
34037,1
34038,1
34039,0
34040,0
34041,0
34042,0
34043,0
34044,0
34045,1
34046,0
34047,0
34048,0
34049,1
34050,1
34051,0
34052,0
34053,0
34054,0
34055,0
34056,0
34057,0
34058,0
34059,0
34060,0
34061,0
34062,0
34063,0
34064,0
34065,0
34066,0
34067,0
34068,0
34069,1
34070,0
34071,0
34072,0
34073,0
34074,0
34075,0
34076,0
34077,1
34078,0
34079,1
34080,0
34081,0
34082,0
34083,1
34084,0
34085,0
34086,1
34087,0
34088,0
34089,0
34090,0
34091,0
34092,0
34093,0
34094,0
34095,1
34096,0
34097,1
34098,0
34099,0
34100,0
34101,0
34102,0
34103,0
34104,0
34105,0
34106,1
34107,0
34108,1
34109,0
34110,0
34111,0
34112,0
34113,1
34114,1
34115,0
34116,1
34117,0
34118,1
34119,1
34120,1
34121,0
34122,0
34123,1
34124,0
34125,0
34126,0
34127,0
34128,0
34129,0
34130,0
34131,0
34132,0
34133,0
34134,0
34135,0
34136,0
34137,0
34138,1
34139,0
34140,0
34141,0
34142,1
34143,0
34144,0
34145,0
34146,0
34147,0
34148,0
34149,0
34150,0
34151,0
34152,0
34153,1
34154,0
34155,0
34156,0
34157,0
34158,0
34159,0
34160,0
34161,0
34162,0
34163,1
34164,0
34165,0
34166,0
34167,0
34168,0
34169,0
34170,0
34171,0
34172,0
34173,0
34174,1
34175,0
34176,0
34177,0
34178,0
34179,0
34180,0
34181,0
34182,0
34183,1
34184,0
34185,0
34186,0
34187,0
34188,1
34189,0
34190,0
34191,1
34192,0
34193,0
34194,0
34195,1
34196,0
34197,0
34198,0
34199,0
34200,1
34201,1
34202,0
34203,0
34204,0
34205,0
34206,0
34207,1
34208,0
34209,1
34210,1
34211,0
34212,1
34213,0
34214,0
34215,0
34216,0
34217,0
34218,0
34219,0
34220,0
34221,0
34222,0
34223,0
34224,1
34225,0
34226,0
34227,0
34228,1
34229,1
34230,0
34231,0
34232,0
34233,0
34234,0
34235,0
34236,1
34237,0
34238,0
34239,0
34240,0
34241,0
34242,0
34243,0
34244,0
34245,0
34246,0
34247,0
34248,0
34249,0
34250,0
34251,0
34252,0
34253,1
34254,0
34255,0
34256,0
34257,1
34258,0
34259,0
34260,0
34261,0
34262,0
34263,0
34264,0
34265,0
34266,0
34267,0
34268,0
34269,0
34270,1
34271,0
34272,0
34273,0
34274,0
34275,0
34276,0
34277,0
34278,0
34279,0
34280,1
34281,0
34282,0
34283,0
34284,0
34285,1
34286,0
34287,0
34288,1
34289,0
34290,0
34291,0
34292,1
34293,0
34294,0
34295,0
34296,0
34297,0
34298,1
34299,0
34300,0
34301,0
34302,0
34303,1
34304,0
34305,0
34306,0
34307,0
34308,0
34309,0
34310,0
34311,0
34312,0
34313,0
34314,1
34315,1
34316,0
34317,0
34318,0
34319,0
34320,1
34321,1
34322,0
34323,0
34324,1
34325,0
34326,1
34327,0
34328,1
34329,1
34330,0
34331,0
34332,1
34333,0
34334,0
34335,0
34336,1
34337,1
34338,1
34339,0
34340,0
34341,0
34342,0
34343,0
34344,0
34345,0
34346,0
34347,0
34348,0
34349,0
34350,0
34351,1
34352,0
34353,0
34354,0
34355,0
34356,0
34357,0
34358,0
34359,0
34360,1
34361,1
34362,0
34363,0
34364,1
34365,0
34366,0
34367,0
34368,0
34369,0
34370,0
34371,0
34372,0
34373,1
34374,0
34375,0
34376,0
34377,0
34378,0
34379,1
34380,0
34381,0
34382,1
34383,0
34384,0
34385,0
34386,0
34387,0
34388,0
34389,1
34390,0
34391,0
34392,0
34393,0
34394,0
34395,0
34396,1
34397,0
34398,0
34399,0
34400,1
34401,1
34402,1
34403,0
34404,0
34405,0
34406,0
34407,0
34408,0
34409,0
34410,0
34411,0
34412,1
34413,0
34414,0
34415,0
34416,0
34417,0
34418,0
34419,0
34420,0
34421,0
34422,0
34423,0
34424,0
34425,0
34426,0
34427,0
34428,0
34429,0
34430,1
34431,0
34432,0
34433,0
34434,0
34435,0
34436,1
34437,0
34438,1
34439,0
34440,0
34441,0
34442,1
34443,0
34444,0
34445,0
34446,0
34447,0
34448,0
34449,0
34450,0
34451,0
34452,0
34453,0
34454,0
34455,1
34456,0
34457,1
34458,0
34459,0
34460,1
34461,1
34462,0
34463,1
34464,0
34465,1
34466,0
34467,0
34468,0
34469,0
34470,0
34471,1
34472,0
34473,0
34474,0
34475,0
34476,0
34477,0
34478,0
34479,0
34480,0
34481,0
34482,0
34483,0
34484,1
34485,0
34486,0
34487,0
34488,0
34489,0
34490,0
34491,1
34492,1
34493,0
34494,0
34495,1
34496,1
34497,1
34498,1
34499,0
34500,0
34501,0
34502,1
34503,0
34504,0
34505,1
34506,0
34507,0
34508,0
34509,1
34510,0
34511,0
34512,0
34513,0
34514,0
