id,failure
31013,0.91
31014,0.81
31015,0.91
31016,1
31017,0.95
31018,0.85
31019,0.85
31020,0.91
31021,0.96
31022,0.94
31023,0.82
31024,0.91
31025,0.89
31026,0.92
31027,0.98
31028,0.99
31029,0.94
31030,0.95
31031,0.89
31032,0.81
31033,0.88
31034,0.9
31035,0.91
31036,0.84
31037,0.87
31038,0.82
31039,0.94
31040,0.88
31041,0.92
31042,0.91
31043,0.95
31044,0.92
31045,0.97
31046,0.99
31047,0.98
31048,0.94
31049,0.83
31050,0.93
31051,0.85
31052,0.88
31053,0.92
31054,0.89
31055,0.91
31056,0.86
31057,0.84
31058,0.99
31059,0.87
31060,0.8
31061,0.91
31062,0.94
31063,0.75
31064,0.96
31065,0.97
31066,0.9
31067,0.93
31068,0.9
31069,0.96
31070,0.95
31071,0.93
31072,0.93
31073,0.82
31074,0.93
31075,0.87
31076,0.95
31077,0.83
31078,0.93
31079,0.95
31080,0.85
31081,0.8
31082,0.97
31083,0.87
31084,0.97
31085,0.96
31086,0.87
31087,0.87
31088,0.91
31089,0.97
31090,0.95
31091,0.97
31092,0.84
31093,0.99
31094,0.82
31095,0.88
31096,0.92
31097,0.72
31098,0.87
31099,0.82
31100,0.98
31101,0.95
31102,0.93
31103,0.92
31104,0.83
31105,0.98
31106,0.82
31107,0.9
31108,0.91
31109,0.88
31110,0.86
31111,0.98
31112,0.85
31113,0.99
31114,0.96
31115,0.96
31116,0.9
31117,0.89
31118,0.82
31119,0.98
31120,0.85
31121,0.92
31122,0.99
31123,0.97
31124,0.89
31125,0.89
31126,0.95
31127,0.87
31128,0.97
31129,0.96
31130,0.9
31131,0.97
31132,0.96
31133,0.98
31134,0.89
31135,0.9
31136,1
31137,0.86
31138,0.91
31139,0.95
31140,1
31141,0.85
31142,0.96
31143,0.98
31144,0.87
31145,0.88
31146,0.93
31147,0.84
31148,0.87
31149,0.92
31150,0.97
31151,0.95
31152,0.87
31153,0.91
31154,0.85
31155,1
31156,0.93
31157,0.88
31158,0.95
31159,0.99
31160,0.89
31161,0.86
31162,0.93
31163,0.99
31164,0.88
31165,0.87
31166,0.85
31167,0.89
31168,0.98
31169,0.96
31170,0.94
31171,0.96
31172,0.89
31173,0.91
31174,0.88
31175,0.9
31176,0.82
31177,0.94
31178,1
31179,0.88
31180,0.99
31181,0.97
31182,0.92
31183,0.92
31184,0.87
31185,0.86
31186,0.77
31187,0.92
31188,0.92
31189,0.92
31190,0.84
31191,0.93
31192,0.96
31193,0.9
31194,0.8
31195,0.93
31196,0.92
31197,0.83
31198,0.93
31199,0.98
31200,0.94
31201,0.94
31202,0.95
31203,0.81
31204,0.97
31205,0.96
31206,0.89
31207,0.84
31208,0.95
31209,0.89
31210,0.96
31211,0.86
31212,0.93
31213,0.86
31214,0.92
31215,0.89
31216,0.95
31217,0.87
31218,0.94
31219,0.81
31220,0.91
31221,0.87
31222,0.99
31223,0.92
31224,0.93
31225,0.82
31226,0.96
31227,0.93
31228,0.89
31229,0.95
31230,0.92
31231,0.82
31232,0.82
31233,0.95
31234,0.95
31235,0.95
31236,0.99
31237,0.97
31238,0.91
31239,0.95
31240,0.9
31241,0.91
31242,0.87
31243,0.93
31244,0.85
31245,0.96
31246,0.95
31247,0.94
31248,0.92
31249,0.81
31250,0.94
31251,0.91
31252,0.88
31253,0.92
31254,0.85
31255,0.92
31256,0.9
31257,0.88
31258,0.95
31259,0.92
31260,0.92
31261,0.88
31262,0.95
31263,0.9
31264,0.92
31265,1
31266,1
31267,0.93
31268,0.91
31269,0.97
31270,0.79
31271,0.87
31272,0.9
31273,0.88
31274,0.93
31275,0.92
31276,0.88
31277,0.86
31278,0.96
31279,0.98
31280,0.89
31281,0.9
31282,0.91
31283,0.87
31284,0.99
31285,0.88
31286,1
31287,1
31288,0.92
31289,0.99
31290,0.96
31291,0.91
31292,0.93
31293,0.91
31294,0.96
31295,0.82
31296,0.91
31297,0.93
31298,0.96
31299,0.74
31300,0.85
31301,0.92
31302,0.87
31303,0.92
31304,0.85
31305,0.94
31306,0.92
31307,0.86
31308,0.88
31309,0.84
31310,0.95
31311,0.96
31312,0.92
31313,0.9
31314,0.85
31315,0.86
31316,0.91
31317,0.85
31318,0.91
31319,0.95
31320,0.85
31321,0.88
31322,0.95
31323,0.98
31324,0.98
31325,0.91
31326,0.89
31327,1
31328,0.96
31329,0.88
31330,0.96
31331,0.89
31332,0.92
31333,0.95
31334,0.87
31335,0.83
31336,0.82
31337,0.94
31338,0.96
31339,0.96
31340,0.9
31341,0.92
31342,0.91
31343,0.98
31344,0.94
31345,0.89
31346,0.83
31347,0.97
31348,0.85
31349,0.93
31350,0.92
31351,0.96
31352,0.96
31353,0.96
31354,0.9
31355,0.98
31356,0.85
31357,0.95
31358,0.9
31359,0.93
31360,0.96
31361,0.94
31362,0.95
31363,0.89
31364,0.94
31365,0.9
31366,0.79
31367,0.94
31368,0.89
31369,0.89
31370,0.94
31371,0.86
31372,0.82
31373,0.91
31374,0.95
31375,0.96
31376,0.82
31377,0.87
31378,0.89
31379,0.97
31380,0.96
31381,0.91
31382,0.95
31383,0.92
31384,0.88
31385,0.9
31386,0.92
31387,0.87
31388,0.84
31389,0.96
31390,0.95
31391,0.98
31392,0.88
31393,0.85
31394,0.85
31395,0.94
31396,0.91
31397,0.92
31398,0.94
31399,0.93
31400,0.81
31401,0.89
31402,0.9
31403,0.89
31404,0.94
31405,0.93
31406,0.97
31407,0.89
31408,0.99
31409,0.96
31410,0.93
31411,0.93
31412,0.97
31413,0.97
31414,0.9
31415,0.91
31416,0.97
31417,0.91
31418,0.98
31419,0.98
31420,0.92
31421,0.93
31422,0.96
31423,0.95
31424,0.98
31425,0.91
31426,0.97
31427,0.99
31428,0.99
31429,0.86
31430,0.98
31431,0.91
31432,0.98
31433,0.96
31434,0.96
31435,0.89
31436,0.91
31437,0.92
31438,0.96
31439,0.88
31440,0.97
31441,0.9
31442,0.92
31443,1
31444,0.95
31445,0.99
31446,0.94
31447,0.91
31448,0.84
31449,0.98
31450,1
31451,0.98
31452,0.89
31453,0.91
31454,0.96
31455,0.98
31456,0.93
31457,0.93
31458,0.93
31459,0.93
31460,0.91
31461,0.96
31462,0.83
31463,0.94
31464,0.92
31465,0.91
31466,0.94
31467,0.85
31468,0.98
31469,0.87
31470,0.94
31471,0.93
31472,0.93
31473,0.96
31474,0.94
31475,0.88
31476,0.95
31477,0.96
31478,0.86
31479,0.93
31480,0.79
31481,1
31482,0.87
31483,0.9
31484,0.96
31485,0.99
31486,0.92
31487,0.96
31488,0.9
31489,0.96
31490,0.91
31491,0.92
31492,0.85
31493,0.91
31494,0.93
31495,0.97
31496,0.95
31497,0.92
31498,0.96
31499,0.87
31500,0.89
31501,0.99
31502,0.92
31503,0.97
31504,0.83
31505,0.84
31506,0.98
31507,0.91
31508,0.92
31509,0.9
31510,0.96
31511,0.95
31512,1
31513,0.89
31514,0.91
31515,0.93
31516,0.95
31517,0.87
31518,0.98
31519,0.94
31520,0.87
31521,0.89
31522,0.91
31523,0.85
31524,0.91
31525,0.95
31526,0.9
31527,0.95
31528,0.84
31529,0.89
31530,0.87
31531,0.98
31532,0.95
31533,0.82
31534,0.98
31535,0.85
31536,0.92
31537,0.83
31538,0.88
31539,0.96
31540,0.87
31541,0.92
31542,0.98
31543,0.97
31544,0.82
31545,0.94
31546,0.9
31547,0.93
31548,0.88
31549,0.9
31550,0.97
31551,0.93
31552,0.9
31553,0.93
31554,0.92
31555,0.92
31556,0.9
31557,0.84
31558,0.92
31559,0.88
31560,0.87
31561,0.96
31562,0.9
31563,0.96
31564,0.95
31565,0.94
31566,0.88
31567,0.97
31568,0.9
31569,0.93
31570,0.89
31571,1
31572,0.9
31573,0.83
31574,0.89
31575,0.93
31576,0.95
31577,0.95
31578,1
31579,0.87
31580,0.98
31581,0.79
31582,1
31583,0.93
31584,0.91
31585,0.89
31586,0.84
31587,0.84
31588,0.93
31589,0.97
31590,0.9
31591,0.98
31592,0.95
31593,0.85
31594,0.92
31595,0.85
31596,0.87
31597,0.88
31598,0.92
31599,0.9
31600,0.87
31601,0.91
31602,0.92
31603,0.96
31604,0.92
31605,0.91
31606,0.97
31607,0.95
31608,0.89
31609,0.96
31610,0.92
31611,0.88
31612,0.86
31613,0.88
31614,0.89
31615,0.89
31616,0.89
31617,0.96
31618,0.96
31619,0.91
31620,0.93
31621,0.99
31622,0.91
31623,0.85
31624,0.94
31625,0.96
31626,0.95
31627,0.78
31628,0.87
31629,0.92
31630,0.91
31631,0.97
31632,0.8
31633,0.84
31634,0.9
31635,0.93
31636,0.96
31637,0.89
31638,0.95
31639,0.93
31640,0.94
31641,0.91
31642,0.89
31643,0.91
31644,0.93
31645,0.98
31646,0.87
31647,0.97
31648,0.91
31649,0.93
31650,0.95
31651,0.9
31652,0.95
31653,0.75
31654,0.95
31655,0.98
31656,0.94
31657,0.97
31658,0.85
31659,0.97
31660,0.86
31661,0.99
31662,0.89
31663,0.96
31664,0.93
31665,0.97
31666,0.92
31667,0.91
31668,0.89
31669,0.94
31670,0.88
31671,0.96
31672,0.99
31673,0.81
31674,0.83
31675,0.95
31676,0.88
31677,0.88
31678,0.97
31679,0.91
31680,0.92
31681,0.87
31682,0.95
31683,0.89
31684,0.85
31685,0.9
31686,0.92
31687,0.96
31688,0.93
31689,0.98
31690,0.91
31691,0.95
31692,0.91
31693,0.85
31694,0.92
31695,0.9
31696,0.93
31697,0.85
31698,0.95
31699,0.93
31700,0.83
31701,0.9
31702,0.95
31703,0.99
31704,0.93
31705,0.96
31706,0.95
31707,0.99
31708,0.92
31709,0.95
31710,0.98
31711,0.95
31712,0.96
31713,0.9
31714,0.92
31715,0.9
31716,0.9
31717,0.89
31718,0.91
31719,0.94
31720,0.97
31721,0.96
31722,0.8
31723,0.96
31724,0.87
31725,0.94
31726,0.9
31727,0.95
31728,0.94
31729,0.9
31730,0.93
31731,0.9
31732,0.97
31733,0.9
31734,0.94
31735,0.89
31736,0.86
31737,0.97
31738,0.96
31739,0.85
31740,0.92
31741,0.82
31742,0.83
31743,0.85
31744,0.94
31745,0.96
31746,0.91
31747,0.89
31748,0.95
31749,0.9
31750,0.88
31751,0.96
31752,0.89
31753,0.93
31754,0.95
31755,0.89
31756,0.89
31757,0.99
31758,0.93
31759,0.87
31760,0.89
31761,0.95
31762,0.95
31763,0.91
31764,0.85
31765,0.96
31766,0.97
31767,0.88
31768,0.89
31769,0.99
31770,0.85
31771,0.96
31772,0.96
31773,0.87
31774,0.87
31775,1
31776,0.9
31777,0.9
31778,0.93
31779,0.84
31780,0.87
31781,0.94
31782,0.95
31783,0.96
31784,0.93
31785,0.86
31786,0.97
31787,0.97
31788,0.88
31789,0.89
31790,1
31791,0.96
31792,0.88
31793,0.94
31794,0.94
31795,0.97
31796,0.9
31797,0.93
31798,0.92
31799,0.87
31800,0.87
31801,0.93
31802,0.9
31803,0.9
31804,0.94
31805,0.89
31806,0.94
31807,1
31808,0.92
31809,0.99
31810,0.87
31811,0.91
31812,0.92
31813,0.97
31814,0.95
31815,0.96
31816,0.98
31817,0.96
31818,0.93
31819,0.87
31820,0.95
31821,0.93
31822,0.96
31823,0.92
31824,0.89
31825,0.88
31826,0.93
31827,0.9
31828,0.89
31829,0.94
31830,0.93
31831,0.93
31832,0.98
31833,0.83
31834,0.93
31835,0.97
31836,0.93
31837,0.85
31838,0.85
31839,0.9
31840,0.94
31841,0.97
31842,0.92
31843,0.94
31844,0.93
31845,0.94
31846,0.88
31847,0.9
31848,0.8
31849,0.89
31850,0.98
31851,0.95
31852,0.92
31853,0.91
31854,0.91
31855,0.91
31856,0.89
31857,0.88
31858,0.94
31859,0.88
31860,0.81
31861,0.92
31862,0.92
31863,0.87
31864,0.88
31865,0.89
31866,0.88
31867,0.84
31868,0.91
31869,0.97
31870,0.9
31871,0.92
31872,0.92
31873,0.98
31874,0.96
31875,0.97
31876,0.83
31877,0.96
31878,0.95
31879,0.9
31880,0.9
31881,0.88
31882,0.9
31883,0.81
31884,0.91
31885,0.94
31886,0.93
31887,0.92
31888,0.95
31889,0.97
31890,0.98
31891,0.92
31892,0.96
31893,0.85
31894,0.94
31895,0.85
31896,0.95
31897,0.87
31898,0.85
31899,0.9
31900,0.85
31901,0.92
31902,0.98
31903,0.94
31904,0.86
31905,0.92
31906,0.9
31907,0.97
31908,0.93
31909,0.96
31910,0.91
31911,0.93
31912,0.76
31913,1
31914,0.93
31915,0.98
31916,0.89
31917,0.91
31918,0.91
31919,0.97
31920,0.87
31921,0.94
31922,0.83
31923,0.87
31924,0.95
31925,1
31926,0.9
31927,0.9
31928,0.86
31929,0.97
31930,0.92
31931,0.93
31932,0.89
31933,0.91
31934,0.92
31935,0.88
31936,1
31937,0.96
31938,0.89
31939,0.88
31940,1
31941,0.9
31942,0.92
31943,0.9
31944,0.88
31945,1
31946,0.99
31947,0.96
31948,0.94
31949,0.93
31950,0.92
31951,0.93
31952,0.97
31953,0.92
31954,0.92
31955,0.87
31956,0.9
31957,0.99
31958,0.98
31959,0.95
31960,0.91
31961,0.88
31962,0.96
31963,0.95
31964,0.93
31965,0.93
31966,0.94
31967,0.93
31968,0.91
31969,0.79
31970,0.92
31971,0.95
31972,0.92
31973,0.91
31974,0.92
31975,0.99
31976,0.89
31977,0.95
31978,0.99
31979,0.9
31980,0.96
31981,0.91
31982,0.96
31983,0.96
31984,0.88
31985,0.97
31986,0.87
31987,0.87
31988,0.98
31989,0.95
31990,0.94
31991,0.84
31992,0.81
31993,0.78
31994,0.84
31995,0.77
31996,0.87
31997,0.8
31998,0.73
31999,0.62
32000,0.86
32001,0.71
32002,0.75
32003,0.78
32004,0.8
32005,0.76
32006,0.75
32007,0.87
32008,0.88
32009,0.71
32010,0.81
32011,0.76
32012,0.93
32013,0.68
32014,0.83
32015,0.76
32016,0.86
32017,0.8
32018,0.76
32019,0.85
32020,0.81
32021,0.8
32022,0.92
32023,0.76
32024,0.79
32025,0.93
32026,0.79
32027,0.81
32028,0.88
32029,0.92
32030,0.95
32031,0.73
32032,0.68
32033,0.72
32034,0.87
32035,0.78
32036,0.9
32037,0.86
32038,0.72
32039,0.8
32040,0.8
32041,0.77
32042,0.81
32043,0.85
32044,0.69
32045,0.69
32046,0.77
32047,0.78
32048,0.89
32049,0.89
32050,0.9
32051,0.73
32052,0.76
32053,0.91
32054,0.76
32055,0.82
32056,0.9
32057,0.91
32058,0.94
32059,0.83
32060,0.78
32061,0.93
32062,0.71
32063,0.89
32064,0.89
32065,0.92
32066,0.84
32067,0.84
32068,0.83
32069,0.8
32070,0.9
32071,0.77
32072,0.72
32073,0.81
32074,0.84
32075,0.81
32076,0.87
32077,0.85
32078,0.89
32079,0.84
32080,0.87
32081,0.87
32082,0.74
32083,0.78
32084,0.9
32085,0.76
32086,0.87
32087,0.87
32088,0.79
32089,0.95
32090,0.86
32091,0.85
32092,0.89
32093,0.74
32094,0.84
32095,0.86
32096,0.9
32097,0.81
32098,0.88
32099,0.92
32100,0.72
32101,0.82
32102,0.88
32103,0.77
32104,0.74
32105,0.9
32106,0.93
32107,0.77
32108,0.92
32109,0.89
32110,0.81
32111,0.76
32112,0.61
32113,0.76
32114,0.76
32115,0.71
32116,0.87
32117,0.85
32118,0.92
32119,0.83
32120,0.83
32121,0.81
32122,0.89
32123,0.9
32124,0.9
32125,0.83
32126,0.81
32127,0.75
32128,0.89
32129,0.77
32130,0.88
32131,0.84
32132,0.79
32133,0.84
32134,0.78
32135,0.79
32136,0.8
32137,0.79
32138,0.84
32139,0.84
32140,0.83
32141,0.9
32142,0.69
32143,0.84
32144,0.78
32145,0.77
32146,0.79
32147,0.8
32148,0.85
32149,0.77
32150,0.67
32151,0.87
32152,0.79
32153,0.8
32154,0.84
32155,0.82
32156,0.81
32157,0.88
32158,0.81
32159,0.89
32160,0.82
32161,0.74
32162,0.8
32163,0.88
32164,0.8
32165,0.81
32166,0.91
32167,0.7
32168,0.85
32169,0.77
32170,0.86
32171,0.75
32172,0.79
32173,0.85
32174,0.76
32175,0.84
32176,0.73
32177,0.79
32178,0.72
32179,0.85
32180,0.85
32181,0.72
32182,0.98
32183,0.77
32184,0.87
32185,0.76
32186,0.93
32187,0.82
32188,0.89
32189,0.77
32190,0.65
32191,0.82
32192,0.76
32193,0.89
32194,0.88
32195,0.73
32196,0.9
32197,0.73
32198,0.68
32199,0.72
32200,0.79
32201,0.75
32202,0.83
32203,0.8
32204,0.92
32205,0.87
32206,0.82
32207,0.83
32208,0.73
32209,0.85
32210,0.75
32211,0.83
32212,0.74
32213,0.82
32214,0.8
32215,0.83
32216,0.84
32217,0.83
32218,0.89
32219,0.74
32220,0.77
32221,0.88
32222,0.82
32223,0.82
32224,0.89
32225,0.68
32226,0.79
32227,0.76
32228,0.84
32229,0.77
32230,0.79
32231,0.82
32232,0.78
32233,0.77
32234,0.83
32235,0.85
32236,0.94
32237,0.89
32238,0.82
32239,0.8
32240,0.88
32241,0.97
32242,0.91
32243,0.73
32244,0.89
32245,0.8
32246,0.86
32247,0.71
32248,0.74
32249,0.81
32250,0.69
32251,0.65
32252,0.82
32253,0.79
32254,0.88
32255,0.78
32256,0.88
32257,0.8
32258,0.9
32259,0.87
32260,0.86
32261,0.91
32262,0.93
32263,0.69
32264,0.74
32265,0.87
32266,0.84
32267,0.77
32268,0.77
32269,0.7
32270,0.82
32271,0.93
32272,0.79
32273,0.82
32274,0.81
32275,0.93
32276,0.74
32277,0.92
32278,0.83
32279,0.82
32280,0.81
32281,0.88
32282,0.74
32283,0.85
32284,0.88
32285,0.73
32286,0.89
32287,0.83
32288,0.96
32289,0.66
32290,0.79
32291,0.87
32292,0.8
32293,0.73
32294,0.74
32295,0.84
32296,0.62
32297,0.66
32298,0.78
32299,0.87
32300,0.97
32301,0.91
32302,0.87
32303,0.78
32304,0.86
32305,0.93
32306,0.81
32307,0.66
32308,0.87
32309,0.73
32310,0.81
32311,0.89
32312,0.87
32313,0.63
32314,0.88
32315,0.83
32316,0.93
32317,0.81
32318,0.74
32319,0.8
32320,0.82
32321,0.77
32322,0.87
32323,0.71
32324,0.84
32325,0.96
32326,0.84
32327,0.84
32328,0.93
32329,0.98
32330,0.84
32331,0.74
32332,0.8
32333,0.69
32334,0.85
32335,0.7
32336,0.8
32337,0.81
32338,0.66
32339,0.79
32340,0.82
32341,0.91
32342,0.81
32343,0.92
32344,0.77
32345,0.8
32346,0.79
32347,0.72
32348,0.81
32349,0.92
32350,0.83
32351,0.75
32352,0.73
32353,0.61
32354,0.73
32355,0.78
32356,0.9
32357,0.75
32358,0.86
32359,0.88
32360,0.76
32361,0.84
32362,0.9
32363,0.79
32364,0.84
32365,0.82
32366,0.79
32367,0.81
32368,0.93
32369,0.74
32370,0.72
32371,0.81
32372,0.76
32373,0.93
32374,0.84
32375,0.79
32376,0.81
32377,0.82
32378,0.9
32379,0.93
32380,0.79
32381,0.9
32382,0.94
32383,0.93
32384,0.9
32385,0.78
32386,0.6
32387,0.79
32388,0.73
32389,0.8
32390,0.72
32391,0.84
32392,0.73
32393,0.84
32394,0.77
32395,0.79
32396,0.9
32397,0.8
32398,0.79
32399,0.77
32400,0.87
32401,0.85
32402,0.79
32403,0.8
32404,0.8
32405,0.85
32406,0.74
32407,0.75
32408,0.79
32409,0.83
32410,0.89
32411,0.77
32412,0.8
32413,0.9
32414,0.73
32415,0.73
32416,0.88
32417,0.79
32418,0.92
32419,0.9
32420,0.87
32421,0.86
32422,0.81
32423,0.77
32424,0.88
32425,0.75
32426,0.83
32427,0.78
32428,0.81
32429,0.77
32430,0.76
32431,0.73
32432,0.93
32433,0.81
32434,0.94
32435,0.7
32436,0.81
32437,0.68
32438,0.83
32439,0.79
32440,0.84
32441,0.81
32442,0.71
32443,0.85
32444,0.74
32445,0.79
32446,0.72
32447,0.81
32448,0.86
32449,0.72
32450,0.81
32451,0.81
32452,0.66
32453,0.87
32454,0.85
32455,0.78
32456,0.7
32457,0.74
32458,0.88
32459,0.81
32460,0.94
32461,0.87
32462,0.9
32463,0.9
32464,0.81
32465,0.8
32466,0.69
32467,0.9
32468,0.79
32469,0.86
32470,0.88
32471,0.84
32472,0.73
32473,0.82
32474,0.73
32475,0.89
32476,0.77
32477,0.71
32478,0.85
32479,0.64
32480,0.81
32481,0.86
32482,0.71
32483,0.9
32484,0.75
32485,0.87
32486,0.86
32487,0.81
32488,0.65
32489,0.9
32490,0.78
32491,0.8
32492,0.75
32493,0.84
32494,0.85
32495,0.75
32496,0.88
32497,0.68
32498,0.74
32499,0.74
32500,0.73
32501,0.9
32502,0.9
32503,0.75
32504,0.81
32505,0.73
32506,0.77
32507,0.78
32508,0.9
32509,0.75
32510,0.73
32511,0.8
32512,0.9
32513,0.86
32514,0.69
32515,0.88
32516,0.67
32517,0.81
32518,0.8
32519,0.77
32520,0.89
32521,0.8
32522,0.68
32523,0.86
32524,0.79
32525,0.86
32526,0.8
32527,0.67
32528,0.88
32529,0.83
32530,0.86
32531,0.79
32532,0.81
32533,0.85
32534,0.77
32535,0.8
32536,0.67
32537,0.88
32538,0.85
32539,0.75
32540,0.87
32541,0.78
32542,0.82
32543,0.9
32544,0.89
32545,0.71
32546,0.77
32547,0.73
32548,0.69
32549,0.77
32550,0.93
32551,0.73
32552,0.84
32553,0.79
32554,0.88
32555,0.74
32556,0.83
32557,0.9
32558,0.88
32559,0.9
32560,0.72
32561,0.76
32562,0.84
32563,0.78
32564,0.79
32565,0.95
32566,0.89
32567,0.86
32568,0.77
32569,0.73
32570,0.81
32571,0.78
32572,0.74
32573,0.81
32574,0.71
32575,0.95
32576,0.82
32577,0.8
32578,0.83
32579,0.83
32580,0.82
32581,0.75
32582,0.85
32583,0.81
32584,0.82
32585,0.73
32586,0.85
32587,0.83
32588,0.87
32589,0.93
32590,0.89
32591,0.8
32592,0.74
32593,0.85
32594,0.75
32595,0.86
32596,0.88
32597,0.72
32598,0.75
32599,0.77
32600,0.77
32601,0.83
32602,0.7
32603,0.76
32604,0.81
32605,0.78
32606,0.79
32607,0.82
32608,0.86
32609,0.92
32610,0.78
32611,0.81
32612,0.78
32613,0.79
32614,0.91
32615,0.74
32616,0.88
32617,0.76
32618,0.74
32619,0.88
32620,0.86
32621,0.73
32622,0.83
32623,0.8
32624,0.86
32625,0.81
32626,0.86
32627,0.86
32628,0.81
32629,0.87
32630,0.84
32631,0.81
32632,0.93
32633,0.82
32634,0.83
32635,0.72
32636,0.83
32637,0.81
32638,0.94
32639,0.8
32640,0.94
32641,0.86
32642,0.91
32643,0.88
32644,0.89
32645,0.75
32646,0.81
32647,0.88
32648,0.86
32649,0.93
32650,0.78
32651,0.89
32652,0.73
32653,0.88
32654,0.7
32655,0.85
32656,0.91
32657,0.88
32658,0.91
32659,0.76
32660,0.96
32661,0.78
32662,0.83
32663,0.83
32664,0.82
32665,0.76
32666,0.71
32667,0.96
32668,0.88
32669,0.64
32670,0.74
32671,0.81
32672,0.8
32673,0.82
32674,0.84
32675,0.73
32676,0.94
32677,0.68
32678,0.76
32679,0.88
32680,0.84
32681,0.93
32682,0.74
32683,0.89
32684,0.92
32685,0.78
32686,0.84
32687,0.87
32688,0.73
32689,0.72
32690,0.84
32691,0.8
32692,0.87
32693,0.89
32694,0.61
32695,0.87
32696,0.9
32697,0.72
32698,0.84
32699,0.8
32700,0.76
32701,0.9
32702,0.71
32703,0.82
32704,0.8
32705,0.91
32706,0.64
32707,0.82
32708,0.77
32709,0.8
32710,0.8
32711,0.75
32712,0.75
32713,0.59
32714,0.68
32715,0.94
32716,0.9
32717,0.85
32718,0.77
32719,0.86
32720,0.78
32721,0.86
32722,0.86
32723,0.9
32724,0.81
32725,0.64
32726,0.87
32727,0.87
32728,0.81
32729,0.82
32730,0.86
32731,0.69
32732,0.68
32733,0.89
32734,0.96
32735,0.78
32736,0.81
32737,0.87
32738,0.63
32739,0.75
32740,0.82
32741,0.9
32742,0.8
32743,0.93
32744,0.77
32745,0.82
32746,0.83
32747,0.9
32748,0.82
32749,0.79
32750,0.85
32751,0.93
32752,0.83
32753,0.9
32754,0.74
32755,0.77
32756,0.85
32757,0.77
32758,0.83
32759,0.77
32760,0.7
32761,0.79
32762,0.9
32763,0.84
32764,0.76
32765,0.98
32766,0.66
32767,0.84
32768,0.84
32769,0.72
32770,0.85
32771,0.77
32772,0.87
32773,0.91
32774,0.77
32775,0.88
32776,0.78
32777,0.84
32778,0.87
32779,0.73
32780,0.9
32781,0.73
32782,0.67
32783,0.85
32784,0.84
32785,0.86
32786,0.84
32787,0.83
32788,0.79
32789,0.81
32790,0.8
32791,0.76
32792,0.84
32793,0.79
32794,0.89
32795,0.72
32796,0.82
32797,0.82
32798,0.83
32799,0.89
32800,0.78
32801,0.76
32802,0.82
32803,0.84
32804,0.87
32805,0.88
32806,0.84
32807,0.87
32808,0.92
32809,0.79
32810,0.94
32811,0.75
32812,0.75
32813,0.83
32814,0.78
32815,0.77
32816,0.57
32817,0.76
32818,0.93
32819,0.85
32820,0.84
32821,0.91
32822,0.81
32823,0.8
32824,0.78
32825,0.77
32826,0.84
32827,0.85
32828,0.81
32829,0.9
32830,0.64
32831,0.74
32832,0.85
32833,0.82
32834,0.78
32835,0.77
32836,0.82
32837,0.78
32838,0.85
32839,0.86
32840,0.77
32841,0.78
32842,0.72
32843,0.73
32844,0.79
32845,0.92
32846,0.87
32847,0.66
32848,0.81
32849,0.87
32850,0.75
32851,0.78
32852,0.75
32853,0.85
32854,0.89
32855,0.82
32856,0.8
32857,0.79
32858,0.82
32859,0.87
32860,0.67
32861,0.78
32862,0.82
32863,0.92
32864,0.88
32865,0.89
32866,0.81
32867,0.76
32868,0.84
32869,0.78
32870,0.85
32871,0.69
32872,0.85
32873,0.75
32874,0.83
32875,0.75
32876,0.78
32877,0.76
32878,0.89
32879,0.8
32880,0.7
32881,0.68
32882,0.88
32883,0.62
32884,0.64
32885,0.82
32886,0.75
32887,0.8
32888,0.9
32889,0.87
32890,0.85
32891,0.74
32892,0.81
32893,0.66
32894,0.67
32895,0.77
32896,0.8
32897,0.68
32898,0.68
32899,0.85
32900,0.73
32901,0.9
32902,0.79
32903,0.83
32904,0.59
32905,0.79
32906,0.73
32907,0.85
32908,0.84
32909,0.75
32910,0.76
32911,0.86
32912,0.89
32913,0.88
32914,0.85
32915,0.68
32916,0.86
32917,0.81
32918,0.68
32919,0.79
32920,0.83
32921,0.73
32922,0.71
32923,0.93
32924,0.83
32925,0.81
32926,0.89
32927,0.76
32928,0.85
32929,0.86
32930,0.8
32931,0.71
32932,0.71
32933,0.74
32934,0.93
32935,0.76
32936,0.82
32937,0.87
32938,0.79
32939,0.85
32940,0.85
32941,0.81
32942,0.87
32943,0.78
32944,0.82
32945,0.84
32946,0.75
32947,0.79
32948,0.73
32949,0.84
32950,0.89
32951,0.76
32952,0.87
32953,0.85
32954,0.8
32955,0.91
32956,0.8
32957,0.78
32958,0.72
32959,0.81
32960,0.83
32961,0.79
32962,0.92
32963,0.76
32964,0.75
32965,0.93
32966,0.88
32967,0.85
32968,0.87
32969,0.88
32970,0.81
32971,0.86
32972,0.84
32973,0.88
32974,0.76
32975,0.86
32976,0.9
32977,0.88
32978,0.76
32979,0.87
32980,0.88
32981,0.8
32982,0.81
32983,0.78
32984,0.95
32985,0.8
32986,0.92
32987,0.85
32988,0.75
32989,0.95
32990,0.75
32991,0.84
32992,0.8
32993,0.8
32994,0.74
32995,0.78
32996,0.76
32997,0.68
32998,0.83
32999,0.75
33000,0.69
33001,0.93
33002,0.79
33003,0.9
33004,0.85
33005,0.86
33006,0.84
33007,0.82
33008,0.76
33009,0.79
33010,0.89
33011,0.92
33012,0.86
33013,0.77
33014,0.87
33015,0.78
33016,0.75
33017,0.97
33018,0.75
